Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8654687404632568,0.6682080924855491,0.6603298421456223
972,0.8792187571525574,0.7257892869811989,0.7256463723248534
1497,0.8957812786102295,0.7497185741088179,0.746592400590119
1970,0.8964062333106995,0.7644760213143871,0.7624171896169899
2395,0.9039062261581421,0.7648183556405352,0.7625200502674419
2778,0.9020312428474426,0.7720828789531079,0.7705854904204807
3123,0.9079687595367432,0.7799775868509526,0.7765912981953949
3433,0.9045312404632568,0.776108464639062,0.7720863120752187
3712,0.9112499952316284,0.7891610987379363,0.7853667147647041
3886,0.9045312404632568,0.784022622834924,0.7848414294435695
4120,0.9012500047683716,0.7831159917638985,0.7848859274804647
4330,0.909375011920929,0.7829341317365269,0.7805908115488368
4530,0.9071875214576721,0.7828947368421053,0.7803914182631619
4663,0.9035937786102295,0.7838879159369526,0.7835137571710693
4863,0.9068750143051147,0.7831149927219796,0.7818345323741007
5063,0.9043750166893005,0.7834394904458599,0.7828188522078242
5263,0.9092187285423279,0.7889575009081004,0.7869542301089774
5441,0.9121875166893005,0.783846153846154,0.7808079801337982
5641,0.907031238079071,0.7835576573299381,0.7801260515175886
5841,0.9078124761581421,0.7819660014781966,0.7786777752360785
6041,0.9095312356948853,0.7862679955703211,0.7832914924947508
6219,0.9051562547683716,0.7814187972632337,0.7777148277023667
