Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8635048231511254,0.6496079240610813,0.623935825487935
971,0.8819935691318328,0.7209125475285171,0.7161412667385578
1496,0.8889067524115756,0.7287004318806439,0.718467887024786
1969,0.8911575562700965,0.7314557715192385,0.7294622062156655
2394,0.8916398713826367,0.7505551443375278,0.7493448682723363
2777,0.8901929260450161,0.7471306923361718,0.745286860381885
3122,0.8956591639871383,0.7616599338964377,0.7640862384141428
3432,0.895176848874598,0.7597641857037581,0.7581218993950749
3711,0.8946945337620579,0.7587476979742174,0.7583662222948644
3886,0.8937299035369775,0.7556377079482439,0.752466378985289
4120,0.8966237942122186,0.7608776496838974,0.7541232897276015
4330,0.8956591639871383,0.7651103872602244,0.7672990936782442
4530,0.897427652733119,0.7585162755488266,0.7576372271027134
4663,0.897427652733119,0.7654411764705882,0.7638903445898103
4863,0.8937299035369775,0.7541837114168836,0.7558354219069625
5063,0.8967845659163988,0.7526964560862865,0.7460821005036302
5263,0.8995176848874598,0.7626281807823776,0.7583654605955905
5441,0.8938906752411575,0.7682584269662921,0.7718151591409096
5641,0.8895498392282958,0.768140398245022,0.7715479447423995
5841,0.8937299035369775,0.7651865008880996,0.7672607175500381
6041,0.8945337620578778,0.7509491268033409,0.7492106688177651
6218,0.897427652733119,0.7622950819672132,0.7609146473125356
