Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8720312714576721,0.6666666666666666,0.6441314507179139
971,0.8714062571525574,0.7049121548942274,0.6857408982907607
1496,0.8753125071525574,0.7205882352941176,0.7095335119058815
1969,0.8798437714576721,0.7397631133671744,0.7325487073522591
2394,0.88671875,0.7533174549166385,0.7421386945087763
2777,0.8935937285423279,0.7613038906414301,0.760719117589806
3122,0.9021875262260437,0.7814245810055866,0.7780272637080055
3432,0.9051562547683716,0.7911936704506364,0.786272516949922
3711,0.9085937738418579,0.7940865892291447,0.7865926694033565
3886,0.9076562523841858,0.7965576592082615,0.7889725577782496
4120,0.9115625023841858,0.80098452883263,0.7971368129618717
4330,0.9085937738418579,0.7994514912581419,0.7973352608040387
4530,0.9095312356948853,0.7966280295047419,0.7955180094829377
4663,0.9049999713897705,0.7954239569313594,0.792653929635464
4863,0.9118750095367432,0.7958001448225923,0.7853480274024222
5063,0.9112499952316284,0.7964157706093189,0.7912567970006712
5263,0.9098437428474426,0.7995831886071553,0.7957689654814472
5441,0.9100000262260437,0.7999999999999999,0.7964880455418485
5641,0.9120312333106995,0.8001419950301739,0.7913707977772579
5841,0.9120312333106995,0.8068610634648371,0.8028621458295233
6041,0.9076562523841858,0.7961365988271818,0.7941765032985793
6218,0.9078124761581421,0.8016139878950909,0.7971762693923535
