Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8673437436421713,0.6781257318961185,0.6700551058233959
971,0.8761458396911621,0.7085130196771624,0.7015285739878214
1496,0.8843229413032532,0.7281039537100052,0.7258865305126369
1969,0.8927083412806193,0.7530687159963637,0.7513854656416613
2394,0.8939062555631002,0.7511386656282494,0.7469593973108366
2777,0.8954687317212423,0.7517669629103662,0.7443576461728165
3122,0.8952604134877523,0.7569038083643683,0.7534581143143195
3432,0.8969270785649618,0.764260254807474,0.7613551154919415
3711,0.9003125031789144,0.7660547387283997,0.7607705343191707
3886,0.9004687269528707,0.7621252441703076,0.7577533579558183
4120,0.9014062285423279,0.7620836035219142,0.7549382948004452
4330,0.9006770849227905,0.7610290532082877,0.7542224270277894
4530,0.903124988079071,0.771676854820782,0.7650832420127927
4663,0.905260423819224,0.7751333173380859,0.7690016698022225
4863,0.9038020968437195,0.7737728232933713,0.7683376913783837
5063,0.9048437476158142,0.776346424450066,0.7728225614773251
5263,0.9035937388737997,0.7742452881564553,0.767234680684163
5441,0.9063541690508524,0.7805716793706837,0.7770690109712189
5641,0.9069270888964335,0.7772570888841733,0.7731513650294833
5841,0.90645831823349,0.7799041095189739,0.775256428147031
6041,0.9057291547457377,0.7805130422817456,0.7783046690166491
6218,0.9067708253860474,0.7815023016616748,0.7796161167806647
