Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8582812547683716,0.6930626057529611,0.6907025102760505
971,0.8609374761581421,0.6956224350205198,0.6898151693460981
1496,0.8745312690734863,0.7029226785053644,0.6976389755244768
1969,0.8778125047683716,0.7254213483146068,0.7204789547864963
2394,0.8815624713897705,0.7261560693641619,0.7247107749268332
2777,0.88671875,0.7442680776014109,0.739460284079243
3122,0.8923437595367432,0.758330410382322,0.7557063124842682
3432,0.88671875,0.7546531302876479,0.7534126094755796
3711,0.8921874761581421,0.7528653295128941,0.7554261664065607
3886,0.8939062356948853,0.761335676625659,0.7622376809460567
4120,0.895312488079071,0.757070340826686,0.7574622301609596
4330,0.899218738079071,0.7702173138582117,0.7688636451907553
4530,0.8964062333106995,0.7731782415326719,0.7741802707908081
4663,0.8984375,0.7720897615708275,0.7738762222181093
4863,0.8970312476158142,0.7704632532218739,0.7706911850661091
5063,0.8949999809265137,0.7795275590551181,0.7831544886962196
5263,0.8995312452316284,0.7715808170515098,0.7700643623441588
5441,0.8982812762260437,0.7705322523792738,0.7715593108565281
5641,0.8995312452316284,0.7763478260869564,0.7766113078638981
5841,0.8962500095367432,0.7631954350927247,0.7600151991432098
6041,0.8970312476158142,0.7787848271231956,0.7812286473948922
6218,0.9020312428474426,0.7831200276720859,0.7821511472699421
