Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8646874825159708,0.6563163750364635,0.6472256384126459
972,0.8876041769981384,0.7307742110965952,0.7253966856678042
1497,0.8928645849227905,0.7503328398794379,0.7462585793779194
1970,0.8991145690282186,0.763464089663754,0.7595863352066213
2395,0.8969791531562805,0.7581366260190183,0.75415804878111
2778,0.8977604309717814,0.7620142352672487,0.7586988492933432
3123,0.9004166722297668,0.7674187317232207,0.7623579779143898
3433,0.8998958269755045,0.7658317512846203,0.7637555938441238
3712,0.8995833396911621,0.7712496443484144,0.7695912684388504
3886,0.9053645928700765,0.7756482990077532,0.7745566996679067
4120,0.9055208365122477,0.7746121297560781,0.7692976835428492
4330,0.9036458333333334,0.7746987306096748,0.7730861000895702
4530,0.9046354095141093,0.7746826801969856,0.7716618429242675
4663,0.9050000111262003,0.7782289680032338,0.7774854250823764
4863,0.9055208365122477,0.7784583232209265,0.7751139778133506
5063,0.9057812293370565,0.7783383649908185,0.7753805356988158
5263,0.9049999912579855,0.7814523599245327,0.779820472465825
5441,0.9060937563578287,0.7819458179034493,0.7797141703449152
5641,0.9025000135103861,0.7800783399675099,0.7805775237764002
5841,0.9044270912806193,0.7792326982093091,0.777116339276431
6041,0.9048437476158142,0.7821452210986924,0.7802336554195336
6219,0.9076041579246521,0.7849765591561494,0.7832527352800612
