Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8678125143051147,0.6873614190687363,0.6840429536177318
971,0.8815624713897705,0.7066563467492261,0.6963487692264198
1496,0.8904687762260437,0.7306953515174799,0.7241372299691807
1969,0.8878124952316284,0.7304804804804805,0.7265847967282817
2394,0.8965625166893005,0.7542687453600594,0.7531300799093791
2777,0.8993750214576721,0.7515432098765432,0.7473315344361453
3122,0.8943750262260437,0.7570093457943925,0.7584567220077136
3432,0.9003124833106995,0.7606901725431358,0.759673706743552
3711,0.9032812714576721,0.7632887189292542,0.7604943445430999
3886,0.9034374952316284,0.7610208816705337,0.7562574784978406
4120,0.9017187356948853,0.763800225309801,0.7582276278141025
4330,0.9012500047683716,0.7640029873039582,0.7613863013226305
4530,0.9014062285423279,0.7732662594322672,0.7743003371267703
4663,0.9039062261581421,0.7712904425436965,0.7729925647269783
4863,0.9009374976158142,0.7742165242165241,0.7737683134813693
5063,0.9042187333106995,0.7743835112256164,0.7715266301181207
5263,0.9065625071525574,0.7811127379209369,0.7797892499872471
5441,0.9056249856948853,0.7764618800888231,0.7715511032165752
5641,0.9051562547683716,0.7746008169327888,0.7721459057744288
5841,0.9115625023841858,0.791297935103245,0.7902614401675565
6041,0.9065625071525574,0.7842712842712842,0.7827328357648645
6218,0.9046875238418579,0.7763929618768329,0.7700561364703258
