Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
388,0.8678125143051147,0.6800302571860818,0.6721730555248124,0.0
2138,0.8915625214576721,0.7456011730205278,0.7408271977840453,37.19808387756348
3363,0.901562511920929,0.7778561354019746,0.7765406935581282,31.502192974090576
3886,0.9028124809265137,0.7799009200283087,0.7765950883712689,22.45318841934204
4586,0.9017187356948853,0.7842195540308747,0.7800738604812973,18.539658308029175
4663,0.9071875214576721,0.7844702467343976,0.7795660728043692,13.847514390945435
5130,0.9057812690734863,0.7850267379679144,0.780892895475481,12.981410026550293
5441,0.9010937213897705,0.7775043936731107,0.7749027345603738,10.080694437026978
5675,0.9071875214576721,0.7911392405063291,0.7903667825064475,7.503744602203369
5875,0.9018750190734863,0.7814892136395268,0.7796769679694279,5.753169536590576
6075,0.9049999713897705,0.7817659727207467,0.7796376627249316,4.84511923789978
6218,0.9071875214576721,0.782258064516129,0.7774859104964645,2.7581870555877686
