Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8720312714576721,0.6666666666666666,0.6441314507179139
971,0.8956249952316284,0.7547723935389133,0.7490062767414005
1496,0.9018750190734863,0.7780918727915195,0.77257342739115
1969,0.9053124785423279,0.7887029288702929,0.7835538922070432
2394,0.9073437452316284,0.787378988884905,0.7835545337294872
2777,0.9100000262260437,0.7916063675832127,0.7867632155318873
3122,0.9129687547683716,0.7992792792792793,0.7894289650089101
3432,0.9104687571525574,0.7949910554561718,0.7889262814341864
3711,0.9145312309265137,0.8058217962371318,0.8009631669186987
3886,0.914843738079071,0.7988187523071244,0.7944827638055494
4120,0.9139062762260437,0.8087469628601179,0.8055369529377814
4330,0.914843738079071,0.8041681638519584,0.7984544512630021
4530,0.9131249785423279,0.8039492242595204,0.8010157695261495
4663,0.913281261920929,0.8078920041536866,0.8044918478734969
4863,0.9131249785423279,0.8055944055944054,0.8009854252647338
5063,0.9139062762260437,0.8055065301800212,0.8012130490423187
5263,0.9126562476158142,0.8046137714085984,0.8012923927125161
5441,0.91015625,0.796891557753444,0.7927919599215376
5641,0.9075000286102295,0.7948717948717949,0.7915262964842045
5841,0.9118750095367432,0.805785123966942,0.7996681848294666
6041,0.9078124761581421,0.7980835044490074,0.793365468436658
6218,0.9120312333106995,0.7998578030572343,0.7908143107682354
