Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8678125143051147,0.6873614190687363,0.6840429536177318
971,0.8798437714576721,0.7204652853507815,0.7161855424917962
1496,0.8824999928474426,0.7162264150943397,0.712489852070928
1969,0.8890625238418579,0.7336834208552139,0.7277647137640483
2394,0.8901562690734863,0.7368026956196181,0.7298320128313714
2777,0.8935937285423279,0.7438886799548703,0.7416980282595458
3122,0.8935937285423279,0.7499081894968784,0.7513193417518518
3432,0.8960937261581421,0.7613921779691424,0.7583548375268107
3711,0.8995312452316284,0.7605214152700186,0.7575442141644344
3886,0.9009374976158142,0.7607547169811321,0.7600040708301959
4120,0.8968750238418579,0.7622478386167147,0.761621980307225
4330,0.8990625143051147,0.7710843373493976,0.7717558417817973
4530,0.9020312428474426,0.7692307692307692,0.7675134084858957
4663,0.9056249856948853,0.7710386656558,0.767725468914184
4863,0.9032812714576721,0.7731769879076585,0.7714413271011633
5063,0.9010937213897705,0.7715626127751715,0.7687736482848913
5263,0.9039062261581421,0.7717996289424861,0.7696408562416328
5441,0.8999999761581421,0.7735314932767163,0.776786367844889
5641,0.9079687595367432,0.7763007975693126,0.7704553644354106
5841,0.9024999737739563,0.7765042979942695,0.7742209393007573
6041,0.9018750190734863,0.7776203966005666,0.7765639079139938
6218,0.9057812690734863,0.7800072966070778,0.7772257574413465
