Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8654687404632568,0.6682080924855491,0.6603298421456223
972,0.8671875,0.6998587570621468,0.6942041320066525
1497,0.8689062595367432,0.6980928391507737,0.6928240536714521
1970,0.864062488079071,0.7147540983606557,0.7128628998297072
2395,0.8787500262260437,0.7194504699927693,0.7135799062898706
2778,0.8876562714576721,0.7472759226713533,0.7461554720009452
3123,0.8884375095367432,0.7534530386740331,0.7520658120131992
3433,0.8959375023841858,0.7636621717530164,0.7641926884289618
3712,0.8932812213897705,0.7614390499476074,0.7610240362493735
3886,0.8978124856948853,0.7657593123209169,0.761239941103997
4120,0.8981249928474426,0.7731384829505916,0.7754626168333135
4330,0.9057812690734863,0.7772441817510157,0.7754258792854049
4530,0.9067187309265137,0.7794606575544883,0.7758914040175298
4663,0.90234375,0.7726445980356492,0.7720422759276582
4863,0.9043750166893005,0.7769679300291545,0.7752002318756539
5063,0.9064062237739563,0.7798603454612275,0.7755030792511619
5263,0.9035937786102295,0.7790905836018618,0.7771937344382457
5441,0.9090625047683716,0.7831594634873323,0.7789322584859949
5641,0.9075000286102295,0.7821927888153054,0.7831434453171504
5841,0.9053124785423279,0.7807525325615051,0.7801626019625827
6041,0.9045312404632568,0.7827941699253468,0.7833057170345673
6219,0.90625,0.7875354107648725,0.7872515650540228
