Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
166,0.7786458134651184,0.4110854503464203,0.13501945885594288,0.0
416,0.7706162929534912,0.38403263403263405,0.12839251839708696,12.722553730010986
641,0.8493923544883728,0.4645061728395061,0.1961908798371448,11.171014785766602
844,0.859375,0.551246537396122,0.29130757922448464,10.445520162582397
1026,0.8687065839767456,0.6032786885245901,0.39191457636846394,9.37278127670288
1190,0.8716362714767456,0.6259879860891558,0.4157444628370431,8.535109519958496
1338,0.875,0.6583629893238434,0.5127806526694728,7.994764089584351
1471,0.8772786259651184,0.6501701206309929,0.5058207696223121,7.25598406791687
1591,0.8740234375,0.6493506493506493,0.5316373882414184,6.596450090408325
1664,0.8818359375,0.6606419445310066,0.5137453666661947,6.092548370361328
1764,0.8836805820465088,0.6707616707616707,0.574989322754042,5.931739807128906
1864,0.8891059160232544,0.7015186915887851,0.6000178107377284,5.379518508911133
1964,0.8849826455116272,0.670602858918583,0.5403955139558239,5.0408477783203125
1996,0.8891059160232544,0.6887941534713765,0.5886854306532359,4.430556535720825
2096,0.890625,0.6976604679064188,0.6201974651038966,4.412127733230591
2196,0.8916015625,0.7071240105540897,0.6327814620959734,3.9521985054016113
2296,0.8940972089767456,0.7090041741204531,0.6317684706464562,3.3491780757904053
2329,0.8942057490348816,0.7169811320754718,0.6180014414424769,2.843416452407837
2429,0.8946397304534912,0.7139911634756995,0.6393127279293754,2.66768479347229
2529,0.8923611044883728,0.7065088757396449,0.6313693370348694,2.1102938652038574
2629,0.8999565839767456,0.7329084588644265,0.6644698034656276,1.648634433746338
2662,0.8982204794883728,0.7249266862170088,0.6430472366076526,1.0604159832000732
