Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
166,0.7786458134651184,0.4110854503464203,0.13501945885594288,0.0
416,0.8458116054534912,0.4169060320065655,0.15238794084832258,33.706366300582886
641,0.8672959804534912,0.601758384890915,0.41932848813455886,30.615865230560303
844,0.8723958134651184,0.6385986478180701,0.4685838112118159,28.306711435317993
1026,0.8765190839767456,0.6476780185758513,0.5196756372664257,25.624314546585083
1190,0.8838975429534912,0.6757575757575758,0.589249208590271,23.18211340904236
1338,0.8878037929534912,0.6896758703481393,0.5994087842148801,20.87719225883484
1471,0.890625,0.699642431466031,0.6119702192501696,18.812612295150757
1591,0.8930121660232544,0.6981016533986528,0.599780608678675,16.92966103553772
1664,0.8953993320465088,0.7244139508290453,0.6696665713637842,15.112614154815674
1764,0.8965928554534912,0.7263853000287109,0.6560939811331378,14.367134809494019
1864,0.8969184160232544,0.7184350918790752,0.6362237692595443,13.00329875946045
1964,0.8996310830116272,0.7270581292416644,0.6536789250213697,11.743398427963257
1996,0.8980034589767456,0.7125382262996941,0.6299903359947637,10.335861206054688
2096,0.8980034589767456,0.7301951779563719,0.674269620597809,9.780092477798462
2196,0.8989800214767456,0.7270595133391968,0.649089613967624,8.523117065429688
2296,0.8978949785232544,0.7183478000598624,0.642504902533922,7.1524817943573
2329,0.8983290195465088,0.7220409374072975,0.6531214329467195,6.137726068496704
2429,0.9014756679534912,0.7324690630524454,0.6741712509002616,5.355742692947388
2529,0.8984375,0.7232406859846245,0.6463308116710965,4.014891147613525
2629,0.8938801884651184,0.7108219988172677,0.6276611509410267,2.604395866394043
2662,0.8940972089767456,0.7184073860357763,0.6661818527335049,1.4971919059753418
