Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
166,0.7786458134651184,0.4110854503464203,0.13501945885594288,0.0
416,0.7626953125,0.3848101265822784,0.13444809691117351,12.10325837135315
641,0.8650173544883728,0.5780189959294437,0.38340666631499937,10.750690698623657
844,0.8731553554534912,0.6135537190082645,0.43405575237079946,9.759414196014404
1026,0.8758680820465088,0.6469135802469135,0.4956251200566542,8.963477373123169
1190,0.8751084804534912,0.6162054018006001,0.5009381217525267,8.068645238876343
1338,0.8854166865348816,0.6679245283018868,0.5561260619899039,7.573669195175171
1471,0.8838975429534912,0.6955036994877631,0.6015945167204826,7.150542974472046
1591,0.8880208134651184,0.6847892486255346,0.6048018720089806,6.336350202560425
1664,0.8895399570465088,0.6975638740344623,0.6212801218925337,5.8328540325164795
1764,0.8936631679534912,0.703030303030303,0.626541287353728,5.544232368469238
1864,0.8937717080116272,0.7052092743149654,0.6365275292368836,5.037770748138428
1964,0.8955078125,0.7091513138024765,0.6368820322369232,6.413824558258057
1996,0.8933376669883728,0.6970724191063175,0.6288123099082957,4.424976825714111
2096,0.8932291865348816,0.6949783013019218,0.6055541614627324,4.290555238723755
2196,0.8951823115348816,0.7079806529625151,0.6349097748733303,3.7310938835144043
2296,0.8958333134651184,0.7127468581687613,0.6382187160053918,3.214620351791382
2329,0.8946397304534912,0.7200922456039205,0.6668559178648152,2.8386330604553223
2429,0.896484375,0.7226744186046511,0.6649664873405007,2.578749179840088
2529,0.8989800214767456,0.7141541295670863,0.639847008389346,2.034363269805908
2629,0.8968098759651184,0.7192205491585474,0.6576055499975405,1.5702764987945557
2662,0.8987630009651184,0.7238828055637763,0.6546887321775255,1.1990554332733154
