Data Used,Aspect Accuracy,Aspect F1 Micro,Aspect F1 Macro,Sentiment Accuracy,Sentiment F1 Micro,Sentiment F1 Macro,Accuracy,F1 Micro,F1 Macro,Sampling Duration
108,0.8772321343421936,0.9256421811626859,0.9223132752079116,0.7821229100227356,0.7821229050279329,0.7453769559032717,0.8564814925193787,0.8564814814814815,0.6623321049325983,0.0
184,0.933779776096344,0.9588914549653579,0.9562296215243783,0.9220778942108154,0.922077922077922,0.9077639751552795,0.9220678806304932,0.9220679012345679,0.8463602866301718,0.0001251697540283203
252,0.9397321343421936,0.962308050255933,0.95960110740258,0.8947368264198303,0.8947368421052632,0.8773491214667686,0.9243826866149902,0.9243827160493826,0.8448637088817285,0.00010752677917480469
314,0.9546130895614624,0.9715882626921286,0.9701265897019541,0.9116466045379639,0.9116465863453815,0.8980268056589724,0.9405864477157593,0.9405864197530863,0.8776673515269541,0.00011610984802246094
369,0.9546130895614624,0.97169373549884,0.9702083589563556,0.9297520518302917,0.9297520661157025,0.9222879162810027,0.9444444179534912,0.9444444444444443,0.887766121477284,0.00010919570922851562
419,0.960565447807312,0.9753602975360297,0.9739582912096716,0.9552845358848572,0.9552845528455284,0.9498470948012232,0.9552469253540039,0.9552469135802468,0.9133741434005774,0.00010609626770019531
464,0.9598214030265808,0.9747191011235954,0.9729785475138796,0.942307710647583,0.9423076923076923,0.9354037267080746,0.9529321193695068,0.9529320987654323,0.9098627604921455,0.000118255615234375
504,0.9635416865348816,0.9770276605719643,0.9755883360302073,0.946768045425415,0.9467680608365019,0.93916060806345,0.957561731338501,0.9575617283950618,0.9172600603766576,9.822845458984375e-05
540,0.9598214030265808,0.974766355140187,0.973299508986559,0.9375,0.9375,0.9282310064479955,0.9521604776382446,0.9521604938271605,0.9017498562229461,0.009172201156616211
573,0.9635416865348816,0.9770061004223369,0.9755508004963559,0.9285714030265808,0.9285714285714286,0.9181286549707603,0.9537037014961243,0.9537037037037037,0.9026627032202955,0.00016880035400390625
603,0.9620535969734192,0.9761570827489482,0.9750414099223151,0.9418604373931885,0.9418604651162791,0.9344012204424104,0.9552469253540039,0.9552469135802469,0.9136573719652693,0.00010180473327636719
630,0.9635416865348816,0.9770491803278689,0.9755281357557001,0.946360170841217,0.946360153256705,0.9403253200940684,0.9567901492118835,0.95679012345679,0.9208641231906077,8.702278137207031e-05
648,0.9635416865348816,0.9770491803278689,0.9755822208533019,0.9503816962242126,0.950381679389313,0.9432286023835319,0.9560185074806213,0.9560185185185185,0.9194458476602181,0.006770133972167969
673,0.965029776096344,0.9779859484777518,0.9766369859970389,0.9501915574073792,0.9501915708812261,0.9441251543845203,0.9591049551963806,0.9591049382716049,0.9218479603042401,8.368492126464844e-05
698,0.9680059552192688,0.9799159271368519,0.9787709276485442,0.9609375,0.9609375,0.956471468407808,0.9629629850387573,0.9629629629629629,0.933670766015787,8.392333984375e-05
723,0.9717261791229248,0.9822097378277154,0.9810649946177792,0.9501915574073792,0.9501915708812261,0.9441251543845204,0.9621913433074951,0.9621913580246914,0.922560482454632,8.845329284667969e-05
748,0.96875,0.9804104477611939,0.9791509138472932,0.9683794379234314,0.9683794466403162,0.9647681381423201,0.9629629850387573,0.9629629629629629,0.9339531556662372,8.58306884765625e-05
756,0.9702380895614624,0.9813084112149533,0.9802077855864053,0.9533073902130127,0.953307392996109,0.9475724194206446,0.9629629850387573,0.9629629629629631,0.9279303087841059,0.014257669448852539
781,0.9702380895614624,0.9812382739212007,0.9800877982017142,0.9433962106704712,0.9433962264150944,0.9370735645648973,0.9606481194496155,0.960648148148148,0.9238843495892417,0.00011134147644042969
806,0.9717261791229248,0.9821930646672915,0.9811083912366128,0.9543726444244385,0.9543726235741445,0.9487662337662337,0.9645061492919922,0.964506172839506,0.9332583506720685,0.00011086463928222656
831,0.9702380895614624,0.9812909260991581,0.9801868641742382,0.9575289487838745,0.9575289575289575,0.9527975214142519,0.9645061492919922,0.964506172839506,0.9345716124918374,0.0001533031463623047
856,0.9680059552192688,0.9797647058823529,0.9784416241564164,0.9411764740943909,0.9411764705882353,0.9331982562780131,0.9583333134651184,0.9583333333333334,0.9173573616760033,8.273124694824219e-05
864,0.9702380895614624,0.9812909260991581,0.9802342074802081,0.9343629479408264,0.9343629343629344,0.9266472303206998,0.9606481194496155,0.960648148148148,0.9202929659049008,0.007628440856933594
