Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
25,0.9583333134651184,0.9683698296836984,0.6510273077539183,0.0
63,0.9583333134651184,0.9683698296836984,0.6510273077539183,8.394643306732178
97,0.9583333134651184,0.9683698296836984,0.6510273077539183,7.3741607666015625
128,0.9599359035491943,0.969173859432799,0.6510466988727858,6.79987359046936
156,0.9599359035491943,0.9694749694749695,0.65167711652448,6.341250896453857
181,0.9631410241127014,0.9717791411042945,0.6531803542673108,5.956969738006592
203,0.9599359035491943,0.9694002447980417,0.6515245961248767,5.141067981719971
223,0.9583333134651184,0.9683698296836984,0.6510273077539183,4.8461596965789795
241,0.9615384340286255,0.9702970297029703,0.6517372199022899,4.475345849990845
250,0.9631410241127014,0.9718482252141983,0.6533167108202171,4.331998109817505
265,0.9663461446762085,0.9741060419235511,0.7204238973002636,4.048884630203247
279,0.9647436141967773,0.9728395061728395,0.6537572306335969,3.745515823364258
292,0.9647436141967773,0.9729064039408867,0.7195652173913043,3.5402791500091553
300,0.9647436141967773,0.973170731707317,0.7642914653784217,3.3247334957122803
310,0.9711538553237915,0.9779411764705881,0.7977296455557324,3.16072154045105
320,0.9663461446762085,0.974169741697417,0.7640096618357487,2.9438531398773193
330,0.9647436141967773,0.9731051344743277,0.7373551384599139,2.79799747467041
340,0.9647436141967773,0.9731051344743277,0.8298271367692459,2.9504919052124023
350,0.9711538553237915,0.9778869778869779,0.7976075454336323,2.5055768489837646
360,0.9679487347602844,0.9754901960784313,0.7390659335771034,2.280136823654175
370,0.9727563858032227,0.9791411042944785,0.8642742121002991,2.1394832134246826
380,0.9727563858032227,0.9791921664626684,0.7817040045300915,1.9562766551971436
390,0.9631410241127014,0.9719169719169719,0.8590809753853232,1.6814217567443848
400,0.9631410241127014,0.9717791411042945,0.7845428323689193,1.4866290092468262
