Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
25,0.9566666666666669,0.9670886075949366,0.6503464499180786,0.0
63,0.9566666666666669,0.9670886075949366,0.6503464499180786,8.54177713394165
97,0.9616666666666667,0.970625798212005,0.6525715699710675,8.568803787231445
128,0.9583333333333335,0.967989756722151,0.650503475230559,8.588227987289429
156,0.9566666666666669,0.9670886075949366,0.6503464499180786,8.716034889221191
181,0.9583333333333335,0.9681528662420382,0.6508478723204035,8.35130524635315
203,0.9566666666666669,0.9670886075949366,0.6503464499180786,8.613561630249023
223,0.9616666666666667,0.9704749679075738,0.7178759293543742,8.770612955093384
241,0.96,0.9694656488549619,0.7348767647762622,8.6493980884552
250,0.9666666666666666,0.9743589743589743,0.7106634537208459,8.534250259399414
265,0.9633333333333334,0.9717223650385604,0.7471783520778496,8.751858949661255
279,0.96,0.9693877551020408,0.7070989869984844,8.702458143234253
292,0.9616666666666669,0.9707006369426753,0.7081271255266229,8.763870239257812
300,0.9633333333333334,0.9717223650385604,0.653158580426499,8.49217939376831
310,0.9566666666666669,0.9670886075949366,0.6503464499180786,8.838592529296875
320,0.9633333333333334,0.9715762273901809,0.6528550938324357,8.64552617073059
330,0.9616666666666666,0.9704749679075738,0.7006276805271779,8.836726903915405
340,0.9616666666666667,0.970550576184379,0.6524191840428194,8.438191175460815
350,0.9616666666666667,0.97084917617237,0.7360538648297669,8.794425249099731
360,0.9633333333333333,0.9718670076726342,0.7190858507094862,9.093200922012329
370,0.9633333333333334,0.971938775510204,0.6535880911147073,8.767943620681763
380,0.96,0.9694656488549619,0.7348767647762622,8.88002610206604
390,0.9616666666666666,0.9707006369426753,0.7183715186099991,8.855321407318115
400,0.9633333333333334,0.971938775510204,0.7201148600143575,8.927870273590088
